Day in 2023,Sea Level,Water Temperature,Air Temperature,Barometric Pressure
292.25,0.74,20.5,20.2,1015
292.2916667,0.532,20.5,20.2,1015.4
292.3333333,0.424,20.5,20.1,1015.8
292.375,0.412,20.5,19.9,1016.6
292.4166667,0.497,20.4,20,1017.2
292.4583333,0.643,20.4,19.7,1017.3
292.5,0.819,20.3,19.3,1017.3
292.5416667,0.969,20.3,19.5,1017.1
292.5833333,1.055,20.3,18.6,1016.8
292.625,1.056,20.2,17.8,1016.2
292.6666667,0.978,20.2,17.5,1015.9
292.7083333,0.862,20.1,17.2,1015.4
292.75,0.736,20.1,18.7,1015.2
292.7916667,0.651,20.2,18.7,1015.6
292.8333333,0.623,20.1,17.2,1016.2
292.875,0.683,20.1,19.4,1016.5
292.9166667,0.837,20.1,19.6,1016.3
292.9583333,1.037,20.2,19.7,1016.2
293,1.239,20.2,19.9,1015.7
293.0416667,1.414,20.4,20.2,1014.7
293.0833333,1.527,20.6,20.4,1013.8
293.125,1.528,20.6,20.5,1013.1
293.1666667,1.416,20.7,20.7,1012.4
293.2083333,1.229,20.8,20.5,1011.8
293.25,0.998,20.8,20.7,1011.5
293.2916667,0.775,20.9,20.6,1011.2
293.3333333,0.587,20.9,20.6,1011.2
293.375,0.473,20.9,20.6,1011.2
293.4166667,0.448,20.9,20.5,1011.3
293.4583333,0.513,20.9,20.5,1010.4
293.5,0.648,20.9,20.2,1009.6
293.5416667,0.806,20.9,19.9,1009.3
293.5833333,0.944,20.8,19.9,1008.7
293.625,1.043,20.7,19.5,1007.2
293.6666667,1.068,20.6,19.2,1007
293.7083333,1.017,20.4,19.1,1006.5
293.75,0.924,20.4,19.1,1006.4
293.7916667,0.816,20.4,19.2,1007
293.8333333,0.723,20.5,20.1,1007.9
293.875,0.691,20.5,20.8,1008.3
293.9166667,0.739,20.5,22.1,1008.6
293.9583333,0.859,20.5,22.1,1009.2
294,1.029,20.4,23.6,1008.9
294.0416667,1.227,20.6,24.2,1008.3
294.0833333,1.417,20.8,25.2,1007.5
294.125,1.531,20.9,25.8,1007
294.1666667,1.554,20.9,26.6,1006.5
294.2083333,1.476,20.9,26.4,1006.6
294.25,1.314,21,26.4,1006.8
294.2916667,1.092,21,25.3,1007.2
294.3333333,0.845,20.9,23.7,1008.2
294.375,0.626,20.9,22.5,1010.2
294.4166667,0.486,20.8,21.9,1009.8
294.4583333,0.432,20.7,21.2,1010.6
294.5,0.483,20.7,20.1,1011
294.5416667,0.605,20.3,19.6,1011.4
294.5833333,0.766,19.9,19.1,1011.2
294.625,0.931,19.8,18.5,1011
294.6666667,1.056,20.1,17.9,1010.7
294.7083333,1.117,19.9,17.9,1010.5
294.75,1.091,19.9,17.7,1010.8
294.7916667,0.994,19.8,16.3,1011.6
294.8333333,0.871,19.7,17,1012.2
294.875,0.754,19.7,17.5,1012.6
294.9166667,0.696,19.6,18.6,1012.6
294.9583333,0.713,19.6,20.1,1012.6
295,0.805,19.6,19.1,1012.2
295.0416667,0.963,19.6,19.5,1011.6
295.0833333,1.182,19.6,19.9,1011
295.125,1.384,19.5,19.9,1010.7
295.1666667,1.534,19.4,20.2,1010.3
295.2083333,1.596,19.5,20.3,1010.2
295.25,1.553,19.8,20.4,1010.8
295.2916667,1.407,20.1,20.1,1011.4
295.3333333,1.178,19.7,20,1012.2
295.375,0.913,19.8,19.7,1013.2
295.4166667,0.663,19.8,19.7,1014.3
295.4583333,0.488,20,19.2,1014.6
295.5,0.414,20,19.1,1014.9
295.5416667,0.454,19.7,17.2,1015.2
295.5833333,0.587,19.7,16.6,1014.8
295.625,0.791,19.7,16.4,1014
295.6666667,1.009,19.7,16.2,1013.5
295.7083333,1.173,19.6,15.6,1013.2
295.75,1.253,19.4,15.4,1013.2
295.7916667,1.238,19.4,15.7,1013.3
295.8333333,1.141,19.4,16.4,1013.8
295.875,0.979,19.4,18.8,1014.1
295.9166667,0.825,19.4,21,1013.7
295.9583333,0.721,19.5,20,1013.4
296,0.696,19.6,20.1,1012.3
296.0416667,0.776,19.8,20.3,1011.3
296.0833333,0.967,19.9,20.5,1010.2
296.125,1.198,20,20.3,1009.2
296.1666667,1.445,20.1,20.7,1008.1
296.2083333,1.648,20.3,20.8,1007.5
296.25,1.744,20.4,21.1,1007.4
296.2916667,1.708,20.3,20.8,1007.5
296.3333333,1.532,20.3,21,1008
296.375,1.265,20.4,20.7,1008.9
296.4166667,0.954,20.4,20.4,1009.5
296.4583333,0.673,20.4,20.1,1009
296.5,0.477,20.4,19.6,1008
296.5416667,0.406,20.4,19.4,1007.5
296.5833333,0.471,20.3,19.9,1006.5
296.625,0.656,20.1,19.8,1005.8
296.6666667,0.911,20,20.6,1005.9
296.7083333,1.155,19.6,20.9,1006.5
296.75,1.343,19.5,23.7,1007.6
296.7916667,1.409,19.5,18.7,1009.1
296.8333333,1.353,19.4,18.1,1010.6
296.875,1.198,19.4,18.4,1011.2
296.9166667,0.985,19.3,18.7,1011.9
296.9583333,0.765,19.2,19.3,1012
297,0.598,19.2,18.8,1011.9
297.0416667,0.543,19.3,19.1,1011.5
297.0833333,0.613,19.4,18.6,1011.2
297.125,0.798,19.5,18.5,1011.1
297.1666667,1.062,19.4,18.4,1010.8
297.2083333,1.347,19.4,19,1011.1
297.25,1.557,19.1,19.2,1011.8
297.2916667,1.648,19.1,18.3,1012.9
297.3333333,1.591,19.1,17.8,1014.5
297.375,1.383,19.1,17.6,1016.2
297.4166667,1.066,19.2,17.2,1017.5
297.4583333,0.703,19.2,16.9,1018.4
297.5,0.395,19.2,16.4,1019.2
297.5416667,0.195,19.2,15.6,1019.7
297.5833333,0.143,19.1,15.1,1019.6
297.625,0.252,19.1,14.1,1019.4
297.6666667,0.51,19.1,14,1019.2
297.7083333,0.831,19,13.3,1019.1
297.75,1.14,19,12.7,1019.3
297.7916667,1.365,18.9,12.6,1019.7
297.8333333,1.45,18.9,12.7,1020.7
297.875,1.369,18.9,14.6,1021.5
297.9166667,1.161,18.9,15.4,1022.2
297.9583333,0.885,18.9,15.5,1022.6
298,0.6,19,15.7,1023.2
298.0416667,0.406,19,15.1,1023
298.0833333,0.357,19,15.6,1022.8
298.125,0.447,19,15.6,1023.5
298.1666667,0.687,19.1,17.1,1022.7
298.2083333,1.025,19.1,16.1,1022.8
298.25,1.36,19,16.2,1022.9
298.2916667,1.612,19,16.3,1023.5
298.3333333,1.725,19,16.2,1024.3
298.375,1.653,19,15.1,1025.6
298.4166667,1.427,19,16.2,1026.5
298.4583333,1.085,19,15.9,1026.8
298.5,0.727,19,14.7,1027.3
298.5416667,0.419,18.9,15.1,1027.7
298.5833333,0.237,18.9,14,1028.1
298.625,0.233,18.9,13.5,1027.5
298.6666667,0.397,18.9,14.4,1027.7
298.7083333,0.698,18.9,12.5,1027.6
298.75,1.045,18.9,11.8,1027.9
298.7916667,1.363,18.8,11.9,1028.6
298.8333333,1.569,18.7,11.8,1029.4
298.875,1.605,18.7,12.1,1030
298.9166667,1.471,18.7,12.9,1030.3
298.9583333,1.195,18.7,13.5,1030.9
299,0.854,18.7,15.3,1031
299.0416667,0.542,18.7,14.6,1031
299.0833333,0.34,18.8,16,1030.6
299.125,0.266,18.8,12.6,1030.9
299.1666667,0.371,18.9,13.2,1030.3
299.2083333,0.634,18.9,14,1030
299.25,0.968,18.9,14.7,1030
299.2916667,1.28,18.9,13.4,1030.1
299.3333333,1.507,18.9,15.3,1030.8
299.375,1.577,18.8,13.3,1031.3
299.4166667,1.466,18.8,13,1031.5
299.4583333,1.201,18.8,12.6,1031.8
299.5,0.846,18.8,12.5,1031.8
299.5416667,0.5,18.8,12.6,1031.1
299.5833333,0.223,18.8,13,1030.7
299.625,0.097,18.8,12.9,1030
299.6666667,0.154,18.9,13.3,1029.6
299.7083333,0.39,18.9,14.6,1029.1
299.75,0.751,18.9,14.9,1028.9
299.7916667,1.128,18.9,13,1029.1
299.8333333,1.441,18.8,12.8,1029.1
299.875,1.617,18.8,13.8,1029.3
299.9166667,1.623,18.8,14.9,1029.6
299.9583333,1.428,18.9,16.5,1029.7
300,1.092,18.9,16.4,1029.3
300.0416667,0.713,18.9,16.6,1028.9
300.0833333,0.389,19,16.7,1028.1
300.125,0.182,19,17.1,1027.1
300.1666667,0.135,19.2,17.2,1026.3
300.2083333,0.291,19.2,17.4,1025.2
300.25,0.579,19.2,17.3,1024.6
300.2916667,0.926,19.2,17.2,1024.1
300.3333333,1.248,19.3,17,1024
300.375,1.468,19.3,17.5,1023.9
300.4166667,1.521,19.3,16.9,1023.9
300.4583333,1.393,19.2,16.9,1023.9
300.5,1.124,19.3,16.2,1023.6
300.5416667,0.781,19.2,16,1023.2
300.5833333,0.464,19.2,16.1,1022.6
300.625,0.244,19.2,16.2,1021.9
300.6666667,0.186,19.2,16.5,1021.2
300.7083333,0.305,19.1,16.3,1020.4
300.75,0.59,19.1,16.2,1020
300.7916667,0.968,19.1,16.3,1019.8
300.8333333,1.348,19.1,15.3,1019.7
300.875,1.63,19.1,17.1,1019.7
300.9166667,1.762,19.1,19.1,1019.8
300.9583333,1.695,19.1,19.1,1019.5
301,1.444,19.1,19.6,1018.8
301.0416667,1.088,19.2,19.7,1018
301.0833333,0.705,19.4,19.5,1017.3
301.125,0.381,19.5,19.9,1016.5
301.1666667,0.192,19.7,20.1,1015.7
301.2083333,0.184,19.8,20,1014.8
301.25,0.352,19.8,20,1014.5
301.2916667,0.644,19.9,19.9,1014.1
301.3333333,0.979,20,19.9,1014.4
301.375,1.273,19.8,19.6,1015
301.4166667,1.445,19.6,19.5,1015.9
301.4583333,1.464,19.5,19.1,1015.8
301.5,1.321,19.4,19.3,1015.4
301.5416667,1.051,19.5,19.7,1015.1
301.5833333,0.732,19.5,19.8,1014.4
301.625,0.468,19.6,19,1013.4
301.6666667,0.319,19.6,18.9,1013
301.7083333,0.325,19.6,18.5,1012.6
301.75,0.501,19.5,18.1,1012.2
301.7916667,0.819,19.5,18.1,1012.1
301.8333333,1.189,19.4,18.5,1012.1
301.875,1.529,19.4,19.1,1011.7
301.9166667,1.776,19.2,20.1,1011.3
301.9583333,1.855,19.3,21,1010.4
302,1.748,19.4,20.7,1009.8
302.0416667,1.462,19.7,20.7,1008.7
302.0833333,1.107,19.8,20.6,1007.1
302.125,0.741,19.8,21.5,1006.2
302.1666667,0.446,19.9,21.4,1005.2
302.2083333,0.302,20.1,21.2,1004.5
302.25,0.318,20,21.3,1004.5
302.2916667,0.487,19.9,31.5,1004.9
302.3333333,0.768,20,30.5,1005.8
302.375,1.067,19.9,28.9,1007
302.4166667,1.304,19.7,27.5,1007.9
302.4583333,1.446,19.6,27.5,1007.6
302.5,1.44,19.6,26.4,1007.7
302.5416667,1.287,19.6,27.2,1007
302.5833333,1.039,19.6,27.5,1004.9
302.625,0.781,19.6,27.8,1004.8
302.6666667,0.569,19.6,26.1,1005.2
302.7083333,0.483,19.6,24.2,1004.8
302.75,0.534,19.6,23.1,1005.6
302.7916667,0.742,19.6,22.4,1006.2
302.8333333,1.049,19.5,23.1,1007.1
302.875,1.381,19.5,22.8,1008.2
302.9166667,1.668,19.5,22.5,1009
302.9583333,1.839,19.5,23.4,1009.5
303,1.836,19.6,23.4,1010
303.0416667,1.66,19.6,24.1,1010.3
303.0833333,1.345,19.6,24,1011.2
303.125,0.96,19.6,19,1012.5
303.1666667,0.595,19.6,18.4,1013
303.2083333,0.334,19.5,18.7,1013.3
303.25,0.206,19.5,18.7,1014.2
303.2916667,0.233,19.5,18.7,1015.1
303.3333333,0.409,19.4,18.5,1016.2
303.375,0.662,19.3,18.1,1017.2
303.4166667,0.921,19.2,17.9,1018.2
303.4583333,1.12,19.2,17.8,1018.9
303.5,1.222,19.2,17.9,1019.2
303.5416667,1.186,19.1,16.6,1019.5
303.5833333,1.021,19,16.5,1019.4
303.625,0.808,19,16.2,1019
303.6666667,0.61,18.9,15.5,1018.9
303.7083333,0.462,18.9,15.8,1018.8
303.75,0.424,18.9,15.5,1018.9
303.7916667,0.528,18.9,15.2,1019.4
303.8333333,0.754,18.9,15.2,1020
303.875,1.056,18.9,16.6,1020.2
303.9166667,1.364,19,17.2,1020.4
303.9583333,1.605,19.1,17.2,1020.6
304,1.729,19.1,18.3,1020.7
304.0416667,1.702,19.1,18.2,1020.5
304.0833333,1.519,19.1,18,1020.1
304.125,1.216,19.1,18.2,1020.1
304.1666667,0.879,19.1,17.8,1019.7
304.2083333,0.593,19.1,18.4,1019.4
304.25,0.384,19.2,17.8,1019.5
304.2916667,0.293,19.3,17.7,1020
304.3333333,0.352,19.3,17.6,1020.7
304.375,0.519,19.2,17.7,1021.5
304.4166667,0.738,19.2,17.7,1022.2
304.4583333,0.956,19.2,16.9,1022.7
304.5,1.124,19.1,16.8,1022.4
304.5416667,1.193,19.2,16.8,1022.4
304.5833333,1.143,19.6,16.6,1021.8
304.625,1.005,19.8,16.5,1021.2
304.6666667,0.839,19.9,16.2,1020.5
304.7083333,0.677,19.9,15.6,1020.3
304.75,0.575,19.9,15.4,1020.4
304.7916667,0.587,19.8,14.6,1020.7
304.8333333,0.705,19.8,15.4,1021.1
304.875,0.921,19.8,16.1,1021.5
304.9166667,1.193,19.8,17.1,1021.7
304.9583333,1.445,20,18.2,1021.7
305,1.616,20.2,18.9,1021.5
305.0416667,1.685,20.3,18.6,1020.9
305.0833333,1.617,20.4,18.6,1020.1
305.125,1.403,20.3,18.5,1019.8
305.1666667,1.121,20.3,18.4,1018.9
305.2083333,0.831,20.3,18.7,1018.3
305.25,0.581,20.3,18.7,1018.2
305.2916667,0.407,20.4,18.8,1018.2
305.3333333,0.354,20.3,18.8,1018.5
305.375,0.419,20.4,18.8,1019.3
305.4166667,0.562,20.5,18.9,1019.9
305.4583333,0.748,20.7,19.1,1020.4
305.5,0.929,20.8,19.1,1020.2
305.5416667,1.06,20.8,18.7,1020.1
305.5833333,1.099,20.8,18.2,1019.7
305.625,1.053,20.8,17.9,1019.2
305.6666667,0.934,20.8,16.8,1018.9
305.7083333,0.798,20.7,16.3,1018.7
305.75,0.686,20.7,16.4,1018.7
305.7916667,0.626,20.7,16.2,1019.2
305.8333333,0.65,20.7,15.6,1019.6
305.875,0.769,20.7,15.8,1019.6
305.9166667,0.97,20.7,16.8,1019.7
305.9583333,1.2,20.7,17.5,1019.6
306,1.395,20.7,18,1019.4
306.0416667,1.53,20.8,18.2,1018.8
306.0833333,1.561,20.8,18.5,1018.3
306.125,1.471,20.8,19.4,1017.8
306.1666667,1.286,20.9,19.3,1016.9
306.2083333,1.043,20.9,19.2,1016.6
306.25,0.797,21,19,1016.6
306.2916667,0.581,20.9,19.2,1016.8
306.3333333,0.451,20.9,19.4,1017.5
306.375,0.41,20.9,19.3,1018.4
306.4166667,0.467,20.8,19.5,1018.9
306.4583333,0.594,20.8,18.9,1019.3
306.5,0.761,20.8,19.7,1018.9
306.5416667,0.919,20.9,18,1019.2
306.5833333,1.023,20.9,17,1019
306.625,1.053,20.9,17.6,1018.6
306.6666667,1.011,21,18.1,1018.4
306.7083333,0.918,21.1,18.4,1018.4
306.75,0.816,21.1,18.3,1018.6
306.7916667,0.723,21.1,15.8,1019.5
306.8333333,0.674,21,16,1020.5
306.875,0.701,21,15.8,1020.9
306.9166667,0.822,21,15.9,1021.4
306.9583333,0.993,21,16.3,1021.8
307,1.177,21,17,1021.8
307.0416667,1.338,20.9,16.5,1022
307.0833333,1.446,21,16.4,1021.9
307.125,1.457,21,16.7,1021.9
307.1666667,1.37,20.9,17,1021.5
307.2083333,1.204,20.9,16.4,1021.5
307.25,0.988,21,16.2,1021.5
307.2916667,0.765,21,16.4,1022.2
307.3333333,0.583,21,16.1,1022.8
307.375,0.466,20.9,16.3,1023.2
307.4166667,0.429,20.9,15.8,1023.8
307.4583333,0.483,20.9,15.6,1023.8
307.5,0.603,20.8,15.9,1023.8
307.5416667,0.746,20.6,16.7,1023.8
307.5833333,0.889,20.7,18.3,1023.7
307.625,0.981,20.9,18.1,1023.4
307.6666667,1.016,20.9,17.9,1023.6
307.7083333,0.987,20.9,17.6,1023.7
307.75,0.908,20.9,17.5,1024
307.7916667,0.81,20.8,17,1024.9
307.8333333,0.711,20.7,17.6,1025.4
307.875,0.665,20.2,18,1026.1
307.9166667,0.689,20.4,17.9,1026.7
307.9583333,0.777,20.6,18.1,1026.9
308,0.914,20.5,17.8,1027.3
308.0416667,1.07,20.3,18.1,1027.2
308.0833333,1.22,20.4,18.2,1026.9
308.125,1.31,20.4,18.3,1026.8
308.1666667,1.322,20.5,18.1,1026.5
308.2083333,1.249,20.4,18.1,1026.2
308.25,1.099,20.5,18.3,1026.2
308.2916667,0.909,20.5,18.1,1026.4
308.3333333,0.704,20.4,18.2,1026.7
308.375,0.529,20.4,18.1,1027
308.4166667,0.412,20.4,18.2,1027.2
308.4583333,0.383,20.3,18.1,1027.4
308.5,0.437,20.2,18.1,1027.2
308.5416667,0.55,20.5,18,1027
308.5833333,0.69,20.5,15.6,1026.5
308.625,0.838,20.5,15.1,1025.6
308.6666667,0.946,20.4,15.3,1025.2
308.7083333,0.991,20.4,15.5,1025
308.75,0.965,20.3,15.8,1024.9
308.7916667,0.886,20.2,15.8,1025.2
308.8333333,0.775,20.2,15.8,1025.5
308.875,0.675,20.1,16.4,1026
308.9166667,0.62,20.1,17.1,1026.1
308.9583333,0.63,20.2,18.3,1025.9
309,0.698,20.5,18.3,1025.5
309.0416667,0.83,20.6,18.3,1024.8
309.0833333,0.988,20.6,18.6,1024.2
309.125,1.13,20.6,18.9,1023.6
309.1666667,1.226,20.6,19.1,1022.9
309.2083333,1.258,20.6,19.2,1022.4
309.25,1.202,20.7,19,1022.3
309.2916667,1.059,20.7,19,1022.3
309.3333333,0.872,20.6,18.8,1022.8
309.375,0.673,20.6,18.8,1022.9
309.4166667,0.506,20.6,18.9,1023.4
309.4583333,0.397,20.6,18.7,1023.7
309.5,0.371,20.5,18.4,1023.4
309.5416667,0.438,20.7,17.7,1023.2
309.5833333,0.573,20.6,17.7,1022.6
309.625,0.741,20.6,17.3,1021.7
309.6666667,0.901,20.6,17.6,1021.1
309.7083333,1.014,20.6,17.5,1020.9
309.75,1.062,20.6,17.5,1020.8
309.7916667,1.028,20.6,17.1,1021.3
309.8333333,0.936,20.1,17.5,1021.5
309.875,0.811,20,19.1,1021.9
309.9166667,0.689,20.1,19.4,1022.1
309.9583333,0.61,20.1,19.8,1021.9
310,0.609,20.1,20.2,1021.4
310.0416667,0.687,20.5,19.9,1020.5
310.0833333,0.824,20.5,20.1,1019.6
310.125,0.994,20.6,20.1,1019.2
310.1666667,1.149,20.8,20.1,1018.5
310.2083333,1.257,20.9,20.2,1017.6
310.25,1.29,20.7,20.3,1017.3
310.2916667,1.221,20.8,20.2,1017.3
310.3333333,1.066,20.9,20.2,1017.9
310.375,0.856,20.9,20.1,1018.6
310.4166667,0.637,20.9,19.9,1019.3
310.4583333,0.466,20.9,19.5,1019.8
310.5,0.366,20.9,19.1,1019.8
310.5416667,0.37,20.8,18.7,1019.6
310.5833333,0.464,20.8,18.5,1018.9
310.625,0.627,20.8,18.3,1018.4
310.6666667,0.82,20.7,16.9,1018
310.7083333,0.996,20.7,16.5,1017.6
310.75,1.118,20.8,18.2,1017.7
310.7916667,1.153,20.8,18.3,1018.3
310.8333333,1.098,20.8,18.4,1018.6
310.875,0.971,20.8,19.3,1018.5
310.9166667,0.813,20.8,20.3,1018.5
310.9583333,0.675,20.7,20.3,1018.3
311,0.586,20.9,20.1,1017.9
311.0416667,0.574,20.8,20.6,1017.5
311.0833333,0.65,20.9,20.6,1016.7
311.125,0.807,21,20.8,1016
311.1666667,0.997,21,20.7,1015.3
311.2083333,1.175,20.9,20.6,1014.7
311.25,1.286,20.9,20.8,1015.8
311.2916667,1.304,20.9,20.9,1015.8
311.3333333,1.219,20.9,21.3,1016.2
311.375,1.039,20.8,20.8,1016.8
311.4166667,0.818,20.9,20.7,1016.8
311.4583333,0.596,20.9,20.4,1016.8
311.5,0.43,21,20.4,1016.5
311.5416667,0.364,20.9,20.1,1016.2
311.5833333,0.395,21,19.3,1015.6
311.625,0.538,20.8,19.5,1014.4
311.6666667,0.752,20.8,19.6,1014.2
311.7083333,0.976,20.6,19.4,1014.1
311.75,1.16,20.7,18.4,1014.1
311.7916667,1.26,20.8,18.1,1015
311.8333333,1.253,20.8,19.9,1015.5
311.875,1.142,20.8,19.8,1016
311.9166667,0.968,20.8,20.2,1016.1
311.9583333,0.768,20.8,20.1,1015.9
312,0.585,20.8,20.2,1015.9
312.0416667,0.5,20.8,20.6,1015.3
312.0833333,0.518,20.9,20.7,1014
312.125,0.633,21.1,20.5,1013.1
312.1666667,0.809,21.4,20.5,1013.8
312.2083333,1,21.2,18.3,1015
312.25,1.208,20.9,17.9,1014.1
312.2916667,1.314,20.6,18.6,1013.7
312.3333333,1.311,20.6,18.8,1013.5
312.375,1.184,20.9,19.1,1014.2
312.4166667,0.96,20.9,19.1,1014.8
312.4583333,0.711,21,18.8,1015.1
312.5,0.49,21.1,19.2,1015.2
312.5416667,0.349,21.1,19.1,1014.8
312.5833333,0.312,21.1,18.7,1014.8
312.625,0.398,20.8,17.4,1014.2
312.6666667,0.6,20.5,17.8,1014
312.7083333,0.854,20.7,17.6,1014.1
312.75,1.088,20.4,17.8,1014.5
312.7916667,1.264,20.2,17.9,1015.1
312.8333333,1.333,20.2,17.9,1015.9
312.875,1.276,20.4,19.4,1016.2
312.9166667,1.115,20.4,20,1016.6
312.9583333,0.879,20.3,19.5,1016.8
313,0.638,20.4,19.8,1017.1
313.0416667,0.455,20.6,20.4,1017
313.0833333,0.379,20.4,20.5,1016.6
313.125,0.407,20.8,20.5,1016.2
313.1666667,0.55,20.8,20.6,1015.8
313.2083333,0.776,20.9,20.8,1015.8
313.25,1.016,20.8,20.4,1016.1
313.2916667,1.193,20.5,20.1,1016.4
313.3333333,1.27,20.8,19.9,1016.6
313.375,1.228,20.9,19.9,1017.2
313.4166667,1.059,20.8,19.9,1017.8
313.4583333,0.817,20.7,20.6,1018.2
313.5,0.554,20.7,20.4,1018.3
313.5416667,0.345,20.8,19.5,1018.2
313.5833333,0.247,20.7,19.2,1017.9
313.625,0.277,20.7,19.4,1017.3
313.6666667,0.427,20.6,19.3,1016.8
313.7083333,0.671,20.6,19.1,1016.8
313.75,0.944,20.6,18.9,1016.9
313.7916667,1.19,20.3,18.4,1017
313.8333333,1.343,20.5,18.8,1017.6
313.875,1.358,20.5,19.2,1017.6
313.9166667,1.24,20.5,19.5,1017.7
313.9583333,1.018,20.5,20,1017
314,0.752,20.6,20.4,1016.7
314.0416667,0.501,20.7,20.4,1016
314.0833333,0.339,20.9,20.7,1015.2
314.125,0.282,21.1,20.6,1014.2
314.1666667,0.364,21.1,21,1013.3
314.2083333,0.566,21,21.5,1012.7
314.25,0.816,21.1,21.4,1012.4
314.2916667,1.049,21.1,21,1012.1
314.3333333,1.208,21,20.5,1012.7
314.375,1.251,20.4,20.1,1013.4
314.4166667,1.155,20.3,20,1014.3
314.4583333,0.941,20.2,20,1014.3
314.5,0.677,20.7,20.5,1014.9
314.5416667,0.435,20.6,19.5,1014.5
314.5833333,0.264,20.1,19.4,1014.3
314.625,0.208,19.9,19,1014.5
314.6666667,0.301,19.5,18.8,1014.8
314.7083333,0.525,19.1,18.4,1014.7
314.75,0.825,19.3,18,1014.8
314.7916667,1.125,19.1,17.8,1015.3
314.8333333,1.354,19.1,18,1015.5
314.875,1.471,19.3,19.2,1016
314.9166667,1.438,19.4,19.3,1015.8
314.9583333,1.261,19.4,20.2,1015.3
315,0.981,19.3,20.3,1014.7
315.0416667,0.681,19.2,19.6,1014.2
315.0833333,0.434,19.4,19.7,1013.6
315.125,0.291,19.4,19.7,1013.1
315.1666667,0.271,19.4,20.2,1012.1
315.2083333,0.407,19.3,20.1,1011.4
315.25,0.64,19.3,20.1,1011.6
315.2916667,0.894,19.6,20.4,1012.5
315.3333333,1.118,19.4,20.6,1013.2
315.375,1.252,19.3,20,1014.3
315.4166667,1.25,18.6,19.9,1015.4
315.4583333,1.116,18.4,19.5,1016
315.5,0.88,18.7,19,1016.5
315.5416667,0.612,18.9,18.9,1016.7
315.5833333,0.402,18.8,18.3,1016.7
315.625,0.299,18.6,18,1016.4
315.6666667,0.341,18.6,17.9,1016.3
315.7083333,0.514,18.6,17.4,1016.5
315.75,0.799,18.6,17.5,1016.7
315.7916667,1.118,18.5,17.2,1017.5
315.8333333,1.403,18.6,17.1,1018.1
315.875,1.585,18.4,17.4,1018.6
315.9166667,1.641,18.3,18,1018.8
315.9583333,1.532,18.5,18.5,1018.6
316,1.278,18.6,18.6,1018.7
316.0416667,0.958,18.6,19.1,1018.1
316.0833333,0.645,18.6,18.9,1017.4
316.125,0.405,18.6,19.2,1017.4
316.1666667,0.286,18.8,19.1,1016.7
316.2083333,0.323,19,18.8,1016.3
316.25,0.505,19.1,18.9,1016
316.2916667,0.765,19.4,18.9,1016
316.3333333,1.032,19.8,18.9,1016.3
316.375,1.239,20.1,19,1016.7
316.4166667,1.335,20.2,19.1,1016.7
316.4583333,1.299,20.1,19.2,1016.5
316.5,1.127,20.1,19.3,1016.3
316.5416667,0.87,20.1,19.2,1016.2
316.5833333,0.626,20.1,19.2,1015.3
316.625,0.457,20.1,18.9,1014.5
316.6666667,0.41,20.1,18.6,1014
316.7083333,0.502,20,18.7,1013.5
316.75,0.732,19.9,18.4,1013.2
316.7916667,1.05,19.9,17.9,1013.7
316.8333333,1.383,19.8,18.3,1014.1
316.875,1.647,19.8,19.4,1014
316.9166667,1.787,19.7,19.5,1013.8
316.9583333,1.761,19.8,20.2,1013.4
317,1.578,19.9,20.2,1013.3
317.0416667,1.275,20,20.3,1012.9
317.0833333,0.919,20,20.5,1012.6
317.125,0.604,20,20.4,1012.5
317.1666667,0.38,20.1,20.6,1012.8
317.2083333,0.305,20.2,20.4,1012.4
317.25,0.381,20.2,20.6,1012.5
317.2916667,0.586,20.2,20.7,1012.6
317.3333333,0.849,20.2,20.5,1012.8
317.375,1.093,20.2,20.1,1013.8
317.4166667,1.268,20,19.8,1014.1
317.4583333,1.333,20,19.9,1014.2
317.5,1.249,20.1,19.8,1014
317.5416667,1.065,20,19.7,1013.7
317.5833333,0.821,19.9,19.9,1013.1
317.625,0.611,19.9,19.6,1012.5
317.6666667,0.492,19.9,19.4,1011.8
317.7083333,0.491,19.9,19.4,1011.5
317.75,0.635,19.9,19.1,1011.3
317.7916667,0.901,19.9,19.3,1011.7
317.8333333,1.224,19.9,19.3,1012.2
317.875,1.527,19.7,19.4,1012.5
317.9166667,1.757,19.8,19.6,1012.3
317.9583333,1.845,19.9,20,1011.8
318,1.766,19.8,20.6,1011.8
318.0416667,1.529,19.7,21,1011.2
318.0833333,1.188,19.7,20.5,1011
318.125,0.831,19.6,20.2,1010.7
318.1666667,0.534,19.6,19.9,1010.7
318.2083333,0.353,19.5,20.2,1010.2
318.25,0.311,19.5,20.6,1009.5
318.2916667,0.425,19.6,20.7,1009.5
318.3333333,0.648,19.6,20.1,1010.1
318.375,0.914,19.6,20.3,1010.4
318.4166667,1.144,19.6,20.6,1010.9
318.4583333,1.297,19.6,20.6,1011.2
318.5,1.326,19.5,20.4,1011
318.5416667,1.226,19.6,20.5,1010.8
318.5833333,1.029,19.6,20.5,1010.3
318.625,0.806,19.6,20.1,1009.4
318.6666667,0.633,20,20.1,1009
318.7083333,0.553,20.1,20.1,1008.6
318.75,0.598,20.1,20,1008.4
318.7916667,0.775,20,19.8,1009
318.8333333,1.052,19.9,20.2,1009.8
318.875,1.382,19.9,20.4,1009.3
318.9166667,1.659,19.9,20.4,1009.3
318.9583333,1.839,19.9,20.5,1009.1
319,1.87,20,20.7,1009
