tau,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
8064,-55.04704727,-7.914316105,-3.62476441,-74.87082875,-10.39005874,-23.39086112,-0.945069606,-15.97274514,-5.122250725,-60.04742601
8065,-30.21679836,-21.77333615,-15.42455269,-85.35351706,-16.87568098,-24.48857501,-29.8416664,-6.042560199,5.770006424,-45.07429054
8066,-22.69741507,-3.508650734,-57.20916761,-76.92879354,-31.06969847,10.27604905,-43.86743402,6.559547732,16.86550052,-47.41748106
8067,-21.06825345,-6.26348848,-58.24802117,-74.40755799,-38.20752271,-0.790521611,-40.32638834,24.33127448,8.685860651,-39.08604223
8068,-22.86422912,-14.08174358,-54.20869394,-83.40821445,-35.8613882,4.122706527,-44.97625943,16.04522684,29.2288293,-38.47312911
8069,-22.48424269,-34.00136504,-60.4982831,-70.27149125,-44.82275432,-21.97624926,-46.82826871,38.53122482,20.88540716,-27.90134827
8070,-18.39464654,-41.7233542,-42.7263682,-57.87015965,-35.78379227,6.838506919,-40.61398746,1.38244003,27.56829195,-49.5950139
8071,-4.307281924,-24.5214743,-61.58045725,-67.188065,-26.35421335,23.70140789,-40.13596973,-1.77328038,14.52114219,-59.60694066
8072,-0.514168697,-24.23622154,-65.92587828,-55.72620617,-26.5260126,0.217936376,-27.1453998,-6.388192126,-20.00060792,-31.96139328
8073,-3.875172699,-10.73868934,-67.12066378,-73.54530461,-11.31514656,20.58187512,-46.58695085,-1.159619197,-17.91553141,-17.05472042
8074,-7.37025564,-7.469383065,-74.62703856,-96.66540167,-2.921899907,49.95726517,-29.04906365,12.39784183,-33.79505609,-31.41742579
8075,24.20220721,-5.425271269,-88.27258557,-110.4441608,-13.79842861,74.07722411,-21.16676919,18.65150662,-28.84477466,-33.35021786
8076,23.65219299,-22.35615947,-56.25687405,-122.3586683,-9.622411137,56.75131506,-11.97416618,26.600619,-35.80701847,-37.82771766
8077,16.28277154,-8.712001779,-60.75519806,-107.0916455,-10.46047373,47.7059935,-10.76884432,15.53427301,-31.07182215,-25.89150137
8078,3.902113826,3.281315581,-58.23871258,-83.59663236,-10.41982761,52.2389182,0.839827105,37.73481226,-17.78001458,-18.00702824
8079,5.217608768,6.512784026,-52.91149963,-76.65135997,-29.78113814,26.80931768,-0.885186135,41.40253893,-25.4355954,-45.93709311
8080,8.365003973,-1.636329896,-47.08569604,-73.76348809,-16.37444421,41.78905911,0.795034579,30.18749741,-22.18503224,-30.32328409
8081,-13.70363542,-3.616958189,-48.61236725,-63.44315783,-21.45374398,21.09296467,11.61934589,19.85240508,-5.205859346,-17.35580635
8082,-24.00626218,4.738136519,-45.81102714,-44.69771937,-25.76116228,-37.57406931,15.99917125,30.83497486,-18.3393198,-12.28651914
8083,6.253196512,-1.425537754,-0.812952185,-59.29828131,-29.26377004,-40.54089106,17.72104499,19.69197984,-13.53122343,-22.52921641
8084,31.11396935,-7.806634576,18.45070346,-28.44650128,-24.79455133,-30.20002005,31.39196345,18.53680444,5.286525093,-5.003583724
8085,25.64700432,11.12848099,17.85679534,-15.89252749,-30.7045733,-37.28395953,27.49904228,7.895459366,-2.383865072,-4.072491737
8086,4.980524798,-13.18733775,-0.369386388,2.612458148,-56.10063324,-43.72903279,51.7594764,-19.00266305,-25.65051722,-3.766789817
8087,-7.13467089,-16.45958272,-13.06831411,-8.497565461,-57.83317896,-29.7746528,46.33826079,-13.49150679,-12.37864356,5.413853768
8088,6.24251378,-16.36865964,-7.754101052,7.10602939,-66.03047085,-49.48570237,12.44273063,-4.636334461,-27.82881302,0.502147825
8089,-0.820675043,-14.45328162,-1.933292194,8.326280758,-54.29658212,-44.11462972,26.48910443,-28.21197633,-60.03562199,16.03352295
8090,-9.876114305,-8.505586408,10.46224875,2.908120496,-70.69112689,-64.6294361,13.80091751,-40.77850906,-64.26341325,13.87170497
8091,-43.62424937,-0.425359216,14.20732548,-3.778427507,-61.64911605,-55.48853997,13.44412561,-19.45243395,-46.30752397,-20.14257984
8092,-54.43269363,9.351083978,10.97071581,18.26016272,-94.45889749,-44.32471684,0.129338315,-1.585028196,-47.09112713,-21.95277923
8093,-56.2589022,-0.469794043,16.30916259,14.13454088,-112.839252,-53.84247669,-15.94893783,-24.57910532,-48.08911015,-26.25170082
8094,-64.63090408,-5.3855419,1.381990028,20.24026047,-111.7559348,-53.19868766,-27.27693677,-27.00269093,-47.21908306,-33.36253619
8095,-63.21847671,10.94328965,18.19639531,20.91988779,-101.1277568,-45.7688399,-24.59990407,-35.15788637,-25.27399841,-71.79348116
8096,-55.69361678,-1.822794782,28.87406543,15.88227946,-72.32867906,-44.54206842,-16.10289879,-23.31378641,0.957973014,-46.82558096
8097,-44.60706533,-2.65381127,44.45686764,5.012510729,-60.26030968,-48.4107022,-23.37813,-9.570547388,-6.024612367,-10.19718296
8098,-52.81307982,6.538926286,17.20640796,16.45889907,-72.1307372,-52.3175515,-10.15285881,-15.51314533,-38.55114653,-22.98875145
8099,-59.32012668,-27.50794246,8.406077106,31.88252156,-62.62600011,-37.76622306,-0.752162471,-18.45188201,-29.84221366,1.343665021
8100,-81.04429736,-2.585893458,-4.486259021,32.7212736,-52.22718167,-36.12984868,20.15654934,-33.80962296,-1.887779958,16.11531746
8101,-101.616655,-4.954539822,16.69336387,35.13256458,-69.23735153,-20.75937499,40.58508878,-6.689396599,-11.19794463,29.76195724
8102,-100.5258412,4.566478755,1.571748567,37.03331712,-50.68572099,-21.0227623,41.65820312,-15.46072201,-7.951562363,37.2877362
8103,-100.8629469,30.90847145,-16.83376812,25.56458287,-21.21137776,-15.68597943,50.18160768,-10.3966182,-9.322517725,16.43741537
8104,-89.30181077,46.83877424,-15.0254915,43.09942081,-23.6277214,-31.355625,22.5997277,-55.49062534,-3.852080514,4.410673822
8105,-83.99202738,56.92503074,-18.72605204,38.56697381,-2.277659125,-35.33939655,10.786291,-58.41339626,14.52441467,13.76639775
8106,-91.77456201,71.07485347,-31.76816104,42.68665797,-15.82225605,-36.70023463,10.19265722,-61.21120654,27.5802973,13.69835688
8107,-88.40124224,59.2551115,-43.79678592,32.14419955,-22.71120983,-16.31676306,-2.774838946,-81.8142438,19.78936005,24.74854672
8108,-73.79977507,55.26714519,-30.05851181,30.70189932,3.833824681,-15.71494132,3.447269925,-55.78311534,1.69024578,43.08071234
8109,-89.23300487,62.74631743,-27.98760421,32.94779298,-0.929012492,2.879615543,-6.266543056,-50.23045396,23.94113939,26.87813959
8110,-65.82375286,68.46485009,-61.817023,18.24788232,0.481735128,-0.79517193,-4.645076037,-57.40516675,6.641386657,10.45902125
8111,-62.11335928,39.03019492,-47.71558955,8.45780146,7.191395733,-10.05828957,9.246937725,-53.75209699,16.72541395,28.03113348
8112,-66.77932582,53.93514465,-27.89061394,12.76262304,21.82723133,12.33039184,-11.4554101,-48.29078402,40.69595273,23.0172439
8113,-69.55168673,30.39195118,-40.47673329,12.15139853,5.099665663,37.48966264,12.3624839,-46.91227402,44.1678908,17.57193592
8114,-74.39032425,22.89023891,-9.329035859,-12.7850737,-11.90610958,27.49239899,0.236071355,-27.49365133,49.39422136,14.3964322
8115,-76.98044175,3.955540885,-12.75137892,-0.515736678,10.25377778,-7.023959515,-15.06652275,-34.68144603,17.76993707,12.13101048
8116,-85.72963479,-0.436814141,-7.107707741,-9.483002365,1.107444426,-12.39534133,-0.409261117,-13.38086911,-5.993051812,28.41645649
8117,-83.5115707,-3.982320966,-17.23024928,8.588171976,-1.432641395,7.443385417,-2.63600456,-14.09534148,-13.60086766,24.84280038
8118,-68.23799039,20.26431239,-8.626960612,23.91815813,12.70234326,23.84976607,-4.19024411,-15.16610656,-11.1506886,31.20928563
8119,-54.32230141,12.02116275,-23.82431634,23.70364529,1.012774257,17.21522798,16.56213993,-21.2513156,-26.71564615,28.20617496
8120,-50.52261547,18.21126315,-52.13980949,18.59784159,4.7399308,22.18239339,25.67891578,-16.31249366,-42.41919469,42.22154983
8121,-60.80807495,20.05836918,-43.16706066,-1.217648774,-7.343399939,3.413766732,-1.339088418,-24.74266314,-66.556019,45.09069909
8122,-66.38196703,-5.580116783,-62.29727454,-20.60611046,-21.64894904,25.00681712,-7.629627412,-27.51308555,-36.62608373,24.09762746
8123,-72.02561433,-4.895691518,-47.38858856,-36.72583741,-15.27369239,-6.077039862,-18.12281423,-33.0492807,-32.73532765,26.80957672
8124,-79.74019612,0.599878983,-68.9438566,-34.73456908,-9.208641681,-5.161606759,-37.77087414,-28.56647325,-68.19770711,25.33540129
8125,-99.99940013,0.546496758,-67.56922171,-51.78498677,15.55878249,7.093291145,-35.0415655,-31.24173695,-71.71412421,36.9796839
8126,-99.14113899,-35.83238441,-39.52242447,-51.91016579,-6.972267196,3.449183372,-29.61626804,-34.42214539,-66.13540205,35.81083599
8127,-102.0505624,-29.93116427,-58.06104108,-25.7699578,-41.52790354,13.19440663,-41.03143581,-19.86584044,-50.6582756,33.85113008
8128,-89.21224604,-30.81449882,-30.40931069,-45.55296268,-21.17244146,-8.172441517,-12.24287665,-48.33071472,-58.22716726,17.23897057
8129,-95.84063572,-37.98938761,-6.771344415,-17.73981762,14.89246124,-12.53670559,-30.15392291,-34.33960122,-48.45016193,-4.139439117
8130,-77.387394,-36.11901322,-3.818877409,-30.09652198,39.53293606,1.530193346,-37.8862584,-46.9458739,-70.8141175,-14.14735642
8131,-63.28402095,-37.16775786,-17.88143342,-32.40042513,47.26874484,-5.714440301,-33.80483449,-52.24193134,-47.17259062,-9.60508285
8132,-79.25067863,-6.992793979,-8.525148308,-30.59523129,43.32510123,-34.42503744,-23.60503912,-64.85834738,-41.63859358,31.66384745
8133,-71.40914252,-18.94274078,-0.911143996,-26.19509474,38.73536183,-35.88600016,-22.26160419,-58.05724874,-20.40496375,-3.752801096
8134,-79.74814955,-42.53668119,8.575442829,4.920111405,48.90276936,-49.38109353,-29.61708189,-63.93731669,-20.99918469,11.16444784
8135,-60.43724888,-46.47928964,13.00149952,23.09354228,45.04472949,-30.92592558,3.471316768,-69.86627128,-12.837067,2.735380907
8136,-69.74904535,-30.09252906,-7.049663815,24.13381788,41.5722484,-20.70643335,15.46057965,-61.98463863,-22.30136373,3.450481063
8137,-71.04379038,-15.18814559,-1.657704396,6.26406462,56.6628179,-31.31633901,2.182743832,-81.51836481,-12.8033839,4.210659903
8138,-78.34560495,-8.694525797,-5.311715371,22.47617838,56.523866,-28.99347765,-19.64910014,-66.37727589,-5.477380069,0.068049899
8139,-75.12584723,4.959088267,-21.59500617,32.10355449,40.83675648,-9.704002583,-30.18509175,-57.01527375,-8.787067465,-20.12744263
8140,-34.72245929,14.16630755,-24.15620405,29.98597525,21.23961121,-25.32557709,-17.29402586,-71.93047337,-3.573520146,4.742676183
8141,-26.82643063,-6.987795056,-15.95787647,30.57833604,23.69079745,-46.27054543,-22.63399578,-76.02470956,-5.881310587,4.763646901
8142,-21.2810453,-7.302518515,-17.25619759,20.17913612,51.44690629,-61.20846179,-23.00442226,-69.5649305,-14.86274391,-6.054569383
8143,-9.712227689,-8.217391639,-24.57846115,21.68441061,43.60466781,-59.75373553,-33.56400479,-57.24574468,-12.68783395,-11.10740226
8144,7.420616678,0.039787993,-38.8186069,19.53120882,54.7364464,-48.20244548,-34.98968779,-73.32818307,-16.95219788,-39.8538491
8145,-3.914404627,5.037911741,-35.09579847,8.762656066,56.128397,-53.80704366,-33.6734738,-89.12845642,-39.81316317,-35.78841178
8146,-4.972221844,15.87551323,-26.71865025,4.172415256,37.63029717,-22.29150915,-36.17100539,-112.8337399,-27.76232643,-40.9549135
8147,-41.63930824,7.893942795,-28.04513412,-17.95753496,42.48296883,-20.179883,-30.71890782,-122.438163,-26.16880662,-55.98661763
8148,-46.53477385,-3.33501187,-11.37394176,-1.779634599,62.49353193,-48.29746976,-48.85424565,-100.4455275,-26.83246404,-24.64088955
8149,-64.30577931,4.473092098,-13.44583868,-29.76232971,21.33597896,-27.81693524,-37.63411331,-87.00595733,-22.63715037,-5.64260198
8150,-63.03668341,-2.486844001,-8.148276134,-16.1516319,14.42916719,-2.475653642,-51.55697271,-128.4276362,-21.61574535,9.630988202
8151,-67.27362033,20.52405176,-4.348210593,-17.19123435,12.75125187,14.64637314,-47.29641973,-101.2480697,4.019091045,7.176794174
8152,-75.67884587,3.334667482,-11.6569619,-29.53118158,8.558760781,-10.4887824,-49.61195924,-70.42420333,12.44375751,19.41085447
8153,-50.13568353,1.989751613,-23.79666467,-17.10106515,9.965345279,-9.13337026,-27.38930514,-30.99569891,8.533730983,13.50321894
8154,-43.37634157,-1.390581032,-24.90943024,-38.47926754,17.42933634,-6.32587927,-26.87709288,-9.929497374,-5.306329528,5.556069098
8155,-46.2692396,-0.166803593,-17.09195788,-47.37402188,7.116454537,12.37025315,-14.62777394,-10.29683361,0.804984563,-0.281090287
8156,-45.15709626,-6.737714744,-36.79365063,-50.08874765,16.02852839,37.54608386,-13.82863491,-20.6040117,2.669220706,-6.586591888
8157,-35.12149014,-1.122912728,-10.15512856,-44.0210259,23.88955364,55.52563337,1.768758927,-33.29636628,12.57139278,-7.986732096
8158,4.855692246,15.61304008,-9.769496217,-25.7756997,1.490592735,57.70126016,5.133931697,-37.60568974,9.508482288,-11.26704932
8159,-13.43293955,10.78266144,-12.70462797,10.64881905,-32.2899015,60.62769952,6.106911974,-22.77751348,8.0106355,-0.016163798
8160,-23.47580145,-0.193884609,-25.24195407,-10.42447543,-27.79276248,53.22236873,-0.094256083,-31.92745931,7.185182916,22.60928716
8161,-19.60340605,0.987760949,-8.310523767,-14.73553379,-51.38480989,54.34383682,-3.820990492,-64.25929366,0.919040394,32.16824553
8162,-5.115962084,-5.620613047,-4.423936616,-25.06013218,-36.6149883,43.75319859,-7.172155178,-55.76894108,-3.282485584,41.74306686
8163,-16.9342108,7.382032906,2.533410802,-46.48823213,-6.323712669,25.67208008,-11.73971273,-37.13277612,-26.39277924,13.75259752
8164,-3.622433282,-1.979265913,1.806231297,-55.6461176,-17.07031613,12.35876587,-7.084061183,-42.018527,-44.28451968,33.3358826
8165,9.162203662,-1.445402718,-0.478380559,-50.63331673,-15.64077523,0.780211853,1.961353156,-19.99468456,-51.62971229,44.67870719
8166,-0.37505714,4.897592183,-6.984815158,-26.70719545,-39.3305368,-17.46819375,-0.76465122,-18.78509493,-54.37950368,12.72913973
8167,-20.36433947,13.40005633,-2.981225086,-5.965256902,-35.60781221,-20.17994385,-1.410092266,-31.67983184,-50.20096486,14.91112512
8168,-36.62943653,27.23775335,5.412696482,7.137978973,-64.12865948,-26.61192581,-6.904017425,-30.80113513,-27.44716852,43.18326313
8169,-7.486379626,-0.416382524,10.80572242,5.000189779,-66.91741448,-34.29043383,-17.28382359,-33.34925701,-36.67838226,29.14441166
8170,-0.821075546,11.33314426,22.56797493,-13.68831391,-83.04575086,-20.63543621,-24.21498156,-27.33269836,-51.27299128,17.09163014
8171,-43.57248619,-10.1118036,13.97353142,-23.21516421,-57.34518284,-17.24602729,-29.79250643,-17.01063907,-42.65934571,24.70918839
8172,-47.93933839,-24.43028608,14.76347741,-16.47012225,-55.94514116,-28.37506939,-20.70167867,-30.09110919,-52.42296518,40.3618401
8173,-16.7719094,-23.82865233,11.84825678,1.964571567,-31.16273247,-37.5955827,-9.120491567,-31.1722725,-24.35646588,18.4830962
8174,-13.52957826,-34.13842964,6.058936194,5.710124779,-22.00150176,-67.50450897,21.49016726,-61.49569398,-29.74550669,21.86750325
8175,-8.864902855,-55.57294592,26.53167171,4.621062364,-14.56803976,-66.2691608,29.56758641,-52.21560091,0.347694675,28.12010038
8176,4.823306335,-50.72575353,11.94975619,4.501172446,-8.42889085,-58.04216394,30.83857734,-43.48451652,18.07068176,55.7873679
8177,14.88965727,-47.94633454,6.983501495,-34.80744006,-8.672828547,-59.57603855,23.06226925,-53.91672183,7.40232894,78.23418098
8178,8.926176339,-55.52805464,-8.456189678,-24.08668078,16.86756997,-51.45219791,11.72539585,-63.12531748,0.192806903,52.33736654
8179,-7.327350876,-55.73898704,13.03761811,-21.51381809,0.456682454,-61.54357156,29.04782021,-73.16996356,4.979236215,58.41867572
8180,-10.34162428,-47.25254778,0.533811548,-20.3402944,-5.4981879,-75.67523297,4.908775444,-61.91144347,26.28567731,61.87146322
8181,-11.46444333,-63.78863381,20.87758087,-20.81870429,38.81216864,-49.24127455,4.806241967,-75.12346583,11.39922063,58.01063309
8182,-21.54014376,-50.77924303,7.717469821,-27.68917938,25.55323221,-76.30985799,5.94534755,-57.57469122,4.843197216,57.68719117
8183,-4.636799228,-23.37123613,-6.588432148,-4.84500529,43.22683162,-72.21165994,32.3387562,-54.21064424,5.22720119,59.50932009
8184,0.364905109,-17.83960765,3.625630302,-26.05679325,34.06822497,-80.03990496,30.12893559,-69.52981328,8.52847067,48.26503883
8185,-15.46158061,11.4734476,-24.15505905,-31.75885759,19.94793404,-74.11283275,35.53889262,-41.50111425,-0.410022486,42.77226869
8186,-0.771316109,22.91523978,-20.16344029,-26.86869938,30.66713809,-90.8921176,32.06138333,-48.185633,13.46525349,44.39874228
8187,-7.550629778,3.896337539,-13.91695594,-41.61306825,8.183674577,-48.82727799,28.32920508,-43.51605278,25.6533336,48.31852444
8188,-8.782944361,-24.46150347,-12.14488211,-50.37997499,30.73987525,-17.92433771,61.79429766,-73.18060859,12.02393134,32.39602965
8189,-7.891787503,-42.53870419,-24.86419887,-46.08490096,31.56742048,-14.85141654,47.35196923,-104.5194459,30.52769775,19.18670912
8190,-6.427223114,-45.72511926,-17.63057921,-30.94926765,25.70833255,-21.85164422,68.23664723,-92.90759401,12.10445997,11.84439831
8191,6.378074148,-54.46522977,-25.62536574,-46.14503349,10.82345344,-39.17634019,57.79378814,-98.71999939,28.93990785,5.090546983
8192,1.093789292,-27.18648335,-6.353483957,-52.1205226,-24.26532636,-44.02624821,69.6785889,-115.0245915,12.97482054,0.800741079
8193,-21.88894953,-15.18387668,8.217694558,-51.15972866,-12.22097701,-46.97021428,58.16617594,-106.5210095,18.67440721,19.98951318
8194,-43.50905166,-17.09754471,16.20003677,-25.97074699,-13.99413497,-55.03894016,50.64484987,-101.1951284,18.4186234,4.598692506
8195,-40.16833216,-33.83630557,-12.63225117,-54.19780101,-11.84897139,-34.13135405,31.28249662,-94.90393225,5.356619259,-13.80201386
8196,-23.90458012,-21.47061456,-14.50347197,-58.61243532,-19.44026743,-33.03103871,5.837225818,-100.7942694,17.7971095,-15.04755901
8197,-35.68598292,-13.86386374,-11.70765552,-74.0928316,-21.9200123,-33.70008864,23.76173618,-84.63962127,19.89854027,-11.83121052
8198,-0.132945534,-13.27049564,-7.394051456,-64.88564109,-31.78359354,-60.52686959,22.90379354,-73.4388996,17.41155321,-4.662102805
8199,-10.15467912,-15.65752227,-11.9901791,-63.9130298,-22.50692608,-34.37561711,22.56916003,-71.94572398,14.47592801,16.59365309
8200,-28.74153047,-16.36067675,-8.359098515,-49.2466595,-37.26086343,2.318098359,36.86046908,-71.88711333,2.993089147,22.06752298
8201,-32.00701449,-14.15844577,-4.354342434,-23.52231239,-5.375205389,30.11234995,9.585909555,-52.946355,4.347736611,31.05362255
8202,-12.49461031,5.649343339,12.65827962,-2.609397662,-21.21781556,27.45275152,-23.47664989,-58.26750827,-8.384355441,14.67007538
8203,-28.57705283,0.39136263,-6.752114954,21.84141239,-15.02501953,42.97112899,-17.27140274,-57.53290071,-10.17625917,0.36793882
8204,-27.70903247,2.366218412,-10.45057464,17.37232258,-3.745592183,55.01341004,4.204439425,-39.26795839,-6.578593718,-6.657273051
8205,-11.18975397,-21.31603282,-5.919442081,-13.72852981,20.03170613,30.51379726,15.16471396,-29.85860746,-7.94103247,-18.01793928
8206,-9.981840676,-28.3180626,-26.029859,-20.20578095,28.05480222,17.06687052,21.96224796,4.237394849,-33.58682155,-11.62569
8207,-8.239833795,-48.58796055,-2.600733789,-31.88505477,14.01194546,27.37764721,14.46787637,-6.243146121,-53.32342583,16.85582183
8208,-3.389745402,-39.86181208,-14.38600325,-68.86519455,29.79084758,20.2219918,-6.771263321,-18.13349994,-78.93075965,22.57178614
8209,-25.25371638,-41.29375041,-0.63281192,-43.17178746,27.89513424,5.8685099,-7.837333154,-10.00521969,-55.80776106,30.002358
